grid_id,経度,緯度,市役所からの距離_m,DEM地表種別,標高_m,最近接河川,河川からの距離_m,内水浸水ランク,内水想定浸水深,外水浸水ランク_num,外水想定浸水深,最大ランク河川
4025,132.4663623,34.3782958,1280.6,地表面,0.54,京橋川,253.1,01,0.01～0.19m,2,0.5～3.0m未満,元安川・太田川
4026,132.4663487,34.3787463,1250.0,地表面,0.44,京橋川,220.2,01,0.01～0.19m,2,0.5～3.0m未満,元安川・太田川
4027,132.4663352,34.3791968,1220.7,地表面,0.94,京橋川,187.2,01,0.01～0.19m,2,0.5～3.0m未満,元安川・太田川
4028,132.4663216,34.3796472,1192.7,地表面,0.74,京橋川,154.3,01,0.01～0.19m,2,0.5～3.0m未満,元安川・太田川
4029,132.466308,34.3800977,1166.2,地表面,1.34,京橋川,121.3,00,想定区域外,2,0.5～3.0m未満,元安川・太田川
4030,132.4662944,34.3805482,1141.3,地表面,0.84,京橋川,88.3,00,想定区域外,2,0.5～3.0m未満,元安川・太田川
4031,132.4662808,34.3809987,1118.0,地表面,4.44,京橋川,55.4,00,想定区域外,0,想定区域外,
4032,132.4662673,34.3814491,1096.6,内水面,0.24,京橋川,22.4,00,想定区域外,0,想定区域外,
4033,132.4662537,34.3818996,1077.0,内水面,0.34,京橋川,10.5,00,想定区域外,0,想定区域外,
4034,132.4662401,34.3823501,1059.5,内水面,0.34,京橋川,43.5,00,想定区域外,0,想定区域外,
4035,132.4662265,34.3828006,1044.0,地表面,4.14,京橋川,76.4,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
